"year_of_interest","avg_price","category_code","category_name","avg_payroll","industry_branch_code","industry_branch_name","GDP"
2017,36.33561111111109,114701,Vejce slepičí čerstvá,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,36.33561111111109,114701,Vejce slepičí čerstvá,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,36.33561111111109,114701,Vejce slepičí čerstvá,28343.2500,P,Vzdělávání,245202003265.939
2017,36.33561111111109,114701,Vejce slepičí čerstvá,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,36.33561111111109,114701,Vejce slepičí čerstvá,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,36.33561111111109,114701,Vejce slepičí čerstvá,22404.2500,S,Ostatní činnosti,245202003265.939
2017,197.7887222222222,115101,Máslo,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,197.7887222222222,115101,Máslo,33540.5000,B,Těžba a dobývání,245202003265.939
2017,197.7887222222222,115101,Máslo,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,197.7887222222222,115101,Máslo,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,197.7887222222222,115101,Máslo,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,197.7887222222222,115101,Máslo,25968.7500,F,Stavebnictví,245202003265.939
2017,197.7887222222222,115101,Máslo,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,197.7887222222222,115101,Máslo,27426.0000,H,Doprava a skladování,245202003265.939
2017,197.7887222222222,115101,Máslo,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,197.7887222222222,115101,Máslo,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,197.7887222222222,115101,Máslo,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,197.7887222222222,115101,Máslo,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,197.7887222222222,115101,Máslo,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,197.7887222222222,115101,Máslo,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,197.7887222222222,115101,Máslo,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,197.7887222222222,115101,Máslo,28343.2500,P,Vzdělávání,245202003265.939
2017,197.7887222222222,115101,Máslo,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,197.7887222222222,115101,Máslo,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,197.7887222222222,115101,Máslo,22404.2500,S,Ostatní činnosti,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,33540.5000,B,Těžba a dobývání,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,25968.7500,F,Stavebnictví,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,27426.0000,H,Doprava a skladování,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,28343.2500,P,Vzdělávání,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,94.29211111111104,115201,Rostlinný roztíratelný tuk,22404.2500,S,Ostatní činnosti,245202003265.939
2017,36.319944444444516,116101,Pomeranče,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,36.319944444444516,116101,Pomeranče,33540.5000,B,Těžba a dobývání,245202003265.939
2017,36.319944444444516,116101,Pomeranče,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,36.319944444444516,116101,Pomeranče,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,36.319944444444516,116101,Pomeranče,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,36.319944444444516,116101,Pomeranče,25968.7500,F,Stavebnictví,245202003265.939
2017,36.319944444444516,116101,Pomeranče,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,36.319944444444516,116101,Pomeranče,27426.0000,H,Doprava a skladování,245202003265.939
2017,36.319944444444516,116101,Pomeranče,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,36.319944444444516,116101,Pomeranče,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,36.319944444444516,116101,Pomeranče,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,36.319944444444516,116101,Pomeranče,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,36.319944444444516,116101,Pomeranče,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,36.319944444444516,116101,Pomeranče,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,36.319944444444516,116101,Pomeranče,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,36.319944444444516,116101,Pomeranče,28343.2500,P,Vzdělávání,245202003265.939
2017,36.319944444444516,116101,Pomeranče,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,36.319944444444516,116101,Pomeranče,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,36.319944444444516,116101,Pomeranče,22404.2500,S,Ostatní činnosti,245202003265.939
2017,31.074444444444403,116103,Banány žluté,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,31.074444444444403,116103,Banány žluté,33540.5000,B,Těžba a dobývání,245202003265.939
2017,31.074444444444403,116103,Banány žluté,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,31.074444444444403,116103,Banány žluté,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,31.074444444444403,116103,Banány žluté,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,31.074444444444403,116103,Banány žluté,25968.7500,F,Stavebnictví,245202003265.939
2017,31.074444444444403,116103,Banány žluté,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,31.074444444444403,116103,Banány žluté,27426.0000,H,Doprava a skladování,245202003265.939
2017,31.074444444444403,116103,Banány žluté,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,31.074444444444403,116103,Banány žluté,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,31.074444444444403,116103,Banány žluté,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,31.074444444444403,116103,Banány žluté,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,31.074444444444403,116103,Banány žluté,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,31.074444444444403,116103,Banány žluté,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,31.074444444444403,116103,Banány žluté,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,31.074444444444403,116103,Banány žluté,28343.2500,P,Vzdělávání,245202003265.939
2017,31.074444444444403,116103,Banány žluté,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,31.074444444444403,116103,Banány žluté,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,31.074444444444403,116103,Banány žluté,22404.2500,S,Ostatní činnosti,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,33540.5000,B,Těžba a dobývání,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,25968.7500,F,Stavebnictví,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,27426.0000,H,Doprava a skladování,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,28343.2500,P,Vzdělávání,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,32.62544444444443,116104,Jablka konzumní,22404.2500,S,Ostatní činnosti,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,33540.5000,B,Těžba a dobývání,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,25968.7500,F,Stavebnictví,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,27426.0000,H,Doprava a skladování,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,28343.2500,P,Vzdělávání,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,44.7002777777778,117101,Rajská jablka červená kulatá,22404.2500,S,Ostatní činnosti,245202003265.939
2017,62.39894444444456,117103,Papriky,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,62.39894444444456,117103,Papriky,33540.5000,B,Těžba a dobývání,245202003265.939
2017,62.39894444444456,117103,Papriky,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,62.39894444444456,117103,Papriky,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,62.39894444444456,117103,Papriky,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,62.39894444444456,117103,Papriky,25968.7500,F,Stavebnictví,245202003265.939
2017,62.39894444444456,117103,Papriky,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,62.39894444444456,117103,Papriky,27426.0000,H,Doprava a skladování,245202003265.939
2017,62.39894444444456,117103,Papriky,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,62.39894444444456,117103,Papriky,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,62.39894444444456,117103,Papriky,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,62.39894444444456,117103,Papriky,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,62.39894444444456,117103,Papriky,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,62.39894444444456,117103,Papriky,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,62.39894444444456,117103,Papriky,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,62.39894444444456,117103,Papriky,28343.2500,P,Vzdělávání,245202003265.939
2017,62.39894444444456,117103,Papriky,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,62.39894444444456,117103,Papriky,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,62.39894444444456,117103,Papriky,22404.2500,S,Ostatní činnosti,245202003265.939
2017,15.033166666666618,117106,Mrkev,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,15.033166666666618,117106,Mrkev,33540.5000,B,Těžba a dobývání,245202003265.939
2017,15.033166666666618,117106,Mrkev,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,15.033166666666618,117106,Mrkev,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,15.033166666666618,117106,Mrkev,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,15.033166666666618,117106,Mrkev,25968.7500,F,Stavebnictví,245202003265.939
2017,15.033166666666618,117106,Mrkev,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,15.033166666666618,117106,Mrkev,27426.0000,H,Doprava a skladování,245202003265.939
2017,15.033166666666618,117106,Mrkev,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,15.033166666666618,117106,Mrkev,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,15.033166666666618,117106,Mrkev,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,15.033166666666618,117106,Mrkev,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,15.033166666666618,117106,Mrkev,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,15.033166666666618,117106,Mrkev,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,15.033166666666618,117106,Mrkev,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,15.033166666666618,117106,Mrkev,28343.2500,P,Vzdělávání,245202003265.939
2017,15.033166666666618,117106,Mrkev,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,15.033166666666618,117106,Mrkev,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,15.033166666666618,117106,Mrkev,22404.2500,S,Ostatní činnosti,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,33540.5000,B,Těžba a dobývání,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,25968.7500,F,Stavebnictví,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,27426.0000,H,Doprava a skladování,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,28343.2500,P,Vzdělávání,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,25518.5000,R,"Kulturní, zábavní a rekreační činnosti",245202003265.939
2017,15.928666666666656,117401,Konzumní brambory,22404.2500,S,Ostatní činnosti,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,23803.5000,A,"Zemědělství, lesnictví, rybářství",245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,33540.5000,B,Těžba a dobývání,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,29576.5000,C,Zpracovatelský průmysl,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,43590.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,26930.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,25968.7500,F,Stavebnictví,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,28028.2500,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,27426.0000,H,Doprava a skladování,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,17472.7500,I,"Ubytování, stravování a pohostinství",245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,52812.5000,J,Informační a komunikační činnosti,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,52058.5000,K,Peněžnictví a pojišťovnictví,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,26028.7500,L,Činnosti v oblasti nemovitostí,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,36848.7500,M,"Profesní, vědecké a technické činnosti",245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,19568.2500,N,Administrativní a podpůrné činnosti,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,32961.2500,O,Veřejná správa a obrana; povinné sociální zabezpečení,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,28343.2500,P,Vzdělávání,245202003265.939
2017,19.960833333333262,118101,Cukr krystalový,30920.0000,Q,Zdravotní a sociální péče,245202003265.939
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,31626.2500,B,Těžba a dobývání,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,24924.2500,F,Stavebnictví,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,25814.7500,H,Doprava a skladování,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,26688.0000,P,Vzdělávání,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,36.52455555555547,111101,Rýže loupaná dlouhozrnná,21458.2500,S,Ostatní činnosti,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,31626.2500,B,Těžba a dobývání,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,24924.2500,F,Stavebnictví,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,25814.7500,H,Doprava a skladování,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,26688.0000,P,Vzdělávání,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,11.026277777777741,111201,Pšeničná mouka hladká,21458.2500,S,Ostatní činnosti,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,31626.2500,B,Těžba a dobývání,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,24924.2500,F,Stavebnictví,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,25814.7500,H,Doprava a skladování,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,26688.0000,P,Vzdělávání,233151067380.883
